CustomerID	WorkOrderID	PaymentID	PaymentListString	PaymentDate	PaymentType	PaymentAmount
39	224	352	7/4/2024 - AmericanExpress - $283.71	7/4/2024	AmericanExpress	283.71
39	225	353	2/24/2024 - Debit - $329.38	2/24/2024	Debit	329.38
39	226	354	7/3/2024 - AmericanExpress - $114.09	7/3/2024	AmericanExpress	114.09
39	226	355	8/13/2024 - Discover - $649.66	8/13/2024	Discover	649.66
40	227	356	6/18/2025 - Debit - $395.77	6/18/2025	Debit	395.77
40	227	357	5/15/2025 - AmericanExpress - $461.68	5/15/2025	AmericanExpress	461.68
40	228	358	10/9/2024 - Check - $57.50	10/9/2024	Check	57.5
41	229	359	3/13/2024 - Visa - $133.26	3/13/2024	Visa	133.26
41	230	360	5/1/2025 - Check - $123.22	5/1/2025	Check	123.22
41	231	361	5/11/2025 - MasterCard - $675.85	5/11/2025	MasterCard	675.85
41	232	362	3/9/2025 - MasterCard - $283.76	3/9/2025	MasterCard	283.76
41	233	363	11/22/2023 - Check - $191.51	11/22/2023	Check	191.51
41	233	364	1/3/2024 - Check - $85.07	1/3/2024	Check	85.07
41	234	365	8/19/2024 - AmericanExpress - $625.12	8/19/2024	AmericanExpress	625.12
41	235	366	12/1/2024 - AmericanExpress - $373.06	12/1/2024	AmericanExpress	373.06
41	236	367	4/8/2025 - Visa - $365.90	4/8/2025	Visa	365.9
41	236	368	6/18/2025 - Discover - $442.54	6/18/2025	Discover	442.54
41	237	369	9/5/2024 - Visa - $74.31	9/5/2024	Visa	74.31
41	237	370	11/1/2024 - Visa - $434.64	11/1/2024	Visa	434.64
41	238	371	1/5/2025 - Debit - $554.15	1/5/2025	Debit	554.15
41	238	372	1/23/2025 - Visa - $529.06	1/23/2025	Visa	529.06
41	239	373	4/26/2025 - Cash - $225.62	4/26/2025	Cash	225.62
41	239	374	7/4/2025 - Cash - $506.82	7/4/2025	Cash	506.82
42	240	375	2/8/2024 - Visa - $555.42	2/8/2024	Visa	555.42
42	240	376	1/14/2025 - AmericanExpress - $225.71	1/14/2025	AmericanExpress	225.71
42	241	377	2/3/2025 - Debit - $416.42	2/3/2025	Debit	416.42
42	242	378	2/17/2025 - Check - $571.94	2/17/2025	Check	571.94
42	242	379	12/16/2024 - Discover - $695.22	12/16/2024	Discover	695.22
42	243	380	6/14/2025 - Check - $301.98	6/14/2025	Check	301.98
42	244	381	6/14/2025 - Visa - $350.99	6/14/2025	Visa	350.99
42	244	382	5/28/2025 - Discover - $697.64	5/28/2025	Discover	697.64
43	245	383	6/30/2025 - MasterCard - $471.62	6/30/2025	MasterCard	471.62
43	246	384	9/23/2024 - Cash - $137.12	9/23/2024	Cash	137.12
43	247	385	7/8/2025 - Discover - $649.00	7/8/2025	Discover	649
43	247	386	7/11/2025 - Debit - $249.85	7/11/2025	Debit	249.85
43	248	387	5/25/2025 - Visa - $705.89	5/25/2025	Visa	705.89
43	248	388	1/5/2025 - Discover - $213.62	1/5/2025	Discover	213.62
43	249	389	9/17/2024 - Debit - $579.14	9/17/2024	Debit	579.14
43	249	390	2/21/2025 - MasterCard - $609.73	2/21/2025	MasterCard	609.73
43	250	391	3/11/2025 - Discover - $590.35	3/11/2025	Discover	590.35
43	250	392	1/31/2025 - AmericanExpress - $697.91	1/31/2025	AmericanExpress	697.91
44	251	393	3/2/2025 - Discover - $382.95	3/2/2025	Discover	382.95
44	251	394	10/22/2024 - MasterCard - $385.32	10/22/2024	MasterCard	385.32
44	252	395	7/6/2024 - MasterCard - $209.73	7/6/2024	MasterCard	209.73
44	252	396	1/19/2024 - AmericanExpress - $695.58	1/19/2024	AmericanExpress	695.58
44	253	397	5/25/2024 - AmericanExpress - $415.36	5/25/2024	AmericanExpress	415.36
44	254	398	5/13/2025 - Check - $662.03	5/13/2025	Check	662.03
44	254	399	5/14/2025 - MasterCard - $516.75	5/14/2025	MasterCard	516.75
44	255	400	1/8/2025 - Debit - $551.96	1/8/2025	Debit	551.96
44	255	401	6/17/2025 - Debit - $661.57	6/17/2025	Debit	661.57
44	256	402	12/16/2024 - Discover - $76.67	12/16/2024	Discover	76.67
44	257	403	12/21/2023 - Discover - $552.01	12/21/2023	Discover	552.01
44	258	404	5/24/2025 - AmericanExpress - $537.81	5/24/2025	AmericanExpress	537.81
44	259	405	10/4/2023 - MasterCard - $323.99	10/4/2023	MasterCard	323.99
44	260	406	5/14/2025 - Debit - $520.49	5/14/2025	Debit	520.49
44	260	407	5/27/2025 - Check - $107.46	5/27/2025	Check	107.46
44	261	408	6/5/2025 - Debit - $137.93	6/5/2025	Debit	137.93
45	262	409	3/7/2024 - Visa - $86.00	3/7/2024	Visa	86
45	263	410	11/14/2023 - Debit - $596.12	11/14/2023	Debit	596.12
45	263	411	2/27/2024 - Check - $573.86	2/27/2024	Check	573.86
45	264	412	11/15/2024 - Discover - $161.91	11/15/2024	Discover	161.91
45	265	413	5/25/2025 - Check - $240.65	5/25/2025	Check	240.65
45	265	414	6/23/2025 - Discover - $370.77	6/23/2025	Discover	370.77
45	266	415	5/30/2025 - MasterCard - $787.90	5/30/2025	MasterCard	787.9
45	266	416	2/25/2024 - Debit - $623.05	2/25/2024	Debit	623.05
46	267	417	6/29/2025 - Visa - $275.86	6/29/2025	Visa	275.86
46	267	418	12/15/2024 - Discover - $770.14	12/15/2024	Discover	770.14
46	268	419	7/22/2023 - MasterCard - $660.99	7/22/2023	MasterCard	660.99
46	269	420	4/5/2025 - Visa - $167.03	4/5/2025	Visa	167.03
46	269	421	11/6/2024 - Visa - $605.08	11/6/2024	Visa	605.08
46	270	422	11/10/2024 - Cash - $420.24	11/10/2024	Cash	420.24
46	270	423	8/16/2023 - Debit - $87.33	8/16/2023	Debit	87.33
46	271	424	6/26/2025 - AmericanExpress - $108.19	6/26/2025	AmericanExpress	108.19
46	272	425	5/4/2025 - Visa - $516.29	5/4/2025	Visa	516.29
46	273	426	5/7/2024 - Debit - $148.65	5/7/2024	Debit	148.65
46	274	427	6/2/2025 - Check - $542.39	6/2/2025	Check	542.39
47	275	428	6/28/2024 - AmericanExpress - $58.58	6/28/2024	AmericanExpress	58.58
47	276	429	6/23/2025 - Discover - $53.96	6/23/2025	Discover	53.96
47	276	430	7/11/2025 - AmericanExpress - $208.94	7/11/2025	AmericanExpress	208.94
47	277	431	7/15/2023 - Debit - $619.95	7/15/2023	Debit	619.95
47	278	432	4/20/2023 - MasterCard - $134.09	4/20/2023	MasterCard	134.09
47	279	433	6/15/2024 - MasterCard - $341.18	6/15/2024	MasterCard	341.18
47	280	434	10/6/2024 - MasterCard - $644.80	10/6/2024	MasterCard	644.8
47	280	435	8/28/2024 - Discover - $590.50	8/28/2024	Discover	590.5
47	281	436	7/31/2024 - MasterCard - $192.15	7/31/2024	MasterCard	192.15
47	281	437	7/6/2025 - Cash - $617.27	7/6/2025	Cash	617.27
48	282	438	5/26/2025 - Debit - $524.90	5/26/2025	Debit	524.9
49	283	439	1/18/2025 - Debit - $91.39	1/18/2025	Debit	91.39
49	284	440	11/8/2023 - Discover - $427.57	11/8/2023	Discover	427.57
49	284	441	6/14/2023 - Visa - $620.22	6/14/2023	Visa	620.22
49	285	442	6/1/2023 - Cash - $737.18	6/1/2023	Cash	737.18
49	286	443	7/2/2025 - Cash - $707.03	7/2/2025	Cash	707.03
50	287	444	7/30/2024 - Discover - $707.70	7/30/2024	Discover	707.7
50	287	445	2/3/2024 - Visa - $551.66	2/3/2024	Visa	551.66
50	288	446	6/28/2025 - AmericanExpress - $104.02	6/28/2025	AmericanExpress	104.02
50	288	447	4/30/2025 - MasterCard - $785.13	4/30/2025	MasterCard	785.13
50	289	448	1/23/2025 - Debit - $589.33	1/23/2025	Debit	589.33
51	290	449	4/1/2025 - Discover - $516.22	4/1/2025	Discover	516.22
51	290	450	5/19/2025 - Debit - $531.23	5/19/2025	Debit	531.23
51	291	451	8/18/2024 - MasterCard - $628.70	8/18/2024	MasterCard	628.7
51	292	452	3/12/2025 - Debit - $256.08	3/12/2025	Debit	256.08
51	292	453	2/12/2025 - MasterCard - $458.58	2/12/2025	MasterCard	458.58
51	293	454	4/7/2025 - Debit - $619.81	4/7/2025	Debit	619.81
51	294	455	5/29/2025 - MasterCard - $255.73	5/29/2025	MasterCard	255.73
51	294	456	1/22/2025 - Visa - $415.65	1/22/2025	Visa	415.65
51	295	457	1/30/2025 - AmericanExpress - $499.96	1/30/2025	AmericanExpress	499.96
51	295	458	5/6/2025 - Discover - $339.53	5/6/2025	Discover	339.53
51	296	459	3/12/2023 - Discover - $597.04	3/12/2023	Discover	597.04
51	296	460	7/9/2024 - Discover - $607.58	7/9/2024	Discover	607.58
51	297	461	6/19/2025 - MasterCard - $397.71	6/19/2025	MasterCard	397.71
51	297	462	5/31/2025 - Check - $452.98	5/31/2025	Check	452.98
51	298	463	6/6/2024 - Check - $372.21	6/6/2024	Check	372.21
51	299	464	6/10/2025 - Discover - $588.10	6/10/2025	Discover	588.1
51	299	465	6/21/2025 - Check - $627.18	6/21/2025	Check	627.18
51	300	466	2/1/2024 - Visa - $172.40	2/1/2024	Visa	172.4
52	301	467	4/13/2024 - MasterCard - $782.24	4/13/2024	MasterCard	782.24
52	301	468	10/17/2024 - AmericanExpress - $498.93	10/17/2024	AmericanExpress	498.93
52	302	469	4/5/2025 - MasterCard - $581.92	4/5/2025	MasterCard	581.92
52	303	470	6/17/2025 - MasterCard - $486.51	6/17/2025	MasterCard	486.51
52	304	471	7/10/2025 - Check - $132.68	7/10/2025	Check	132.68
52	305	472	5/26/2024 - MasterCard - $213.01	5/26/2024	MasterCard	213.01
53	306	473	7/2/2025 - AmericanExpress - $495.13	7/2/2025	AmericanExpress	495.13
53	307	474	7/22/2023 - AmericanExpress - $566.50	7/22/2023	AmericanExpress	566.5
53	307	475	12/24/2023 - Debit - $59.97	12/24/2023	Debit	59.97
53	308	476	9/4/2023 - Debit - $119.11	9/4/2023	Debit	119.11
53	309	477	1/24/2025 - Cash - $509.08	1/24/2025	Cash	509.08
53	310	478	4/11/2025 - Check - $703.59	4/11/2025	Check	703.59
53	311	479	6/18/2025 - Discover - $334.58	6/18/2025	Discover	334.58
53	312	480	4/5/2025 - Visa - $572.96	4/5/2025	Visa	572.96
53	312	481	6/3/2025 - MasterCard - $263.21	6/3/2025	MasterCard	263.21
53	313	482	10/16/2023 - Visa - $370.89	10/16/2023	Visa	370.89
53	313	483	1/27/2025 - Check - $528.81	1/27/2025	Check	528.81
53	314	484	11/16/2022 - Check - $712.17	11/16/2022	Check	712.17
54	315	485	2/23/2025 - Visa - $649.29	2/23/2025	Visa	649.29
54	315	486	4/7/2024 - Cash - $422.44	4/7/2024	Cash	422.44
54	316	487	9/13/2024 - Debit - $386.99	9/13/2024	Debit	386.99
54	317	488	9/2/2023 - Check - $578.37	9/2/2023	Check	578.37
54	318	489	11/2/2024 - AmericanExpress - $78.87	11/2/2024	AmericanExpress	78.87
54	318	490	9/23/2024 - AmericanExpress - $464.28	9/23/2024	AmericanExpress	464.28
54	319	491	5/8/2024 - Visa - $520.15	5/8/2024	Visa	520.15
54	320	492	8/21/2024 - Discover - $783.74	8/21/2024	Discover	783.74
55	321	493	5/18/2024 - MasterCard - $778.80	5/18/2024	MasterCard	778.8
55	322	494	12/20/2023 - Discover - $556.99	12/20/2023	Discover	556.99
55	323	495	10/2/2024 - Check - $759.86	10/2/2024	Check	759.86
55	323	496	4/5/2025 - Cash - $126.06	4/5/2025	Cash	126.06
55	324	497	3/23/2025 - MasterCard - $449.71	3/23/2025	MasterCard	449.71
55	324	498	12/10/2024 - Debit - $196.79	12/10/2024	Debit	196.79
55	325	499	7/6/2025 - AmericanExpress - $589.31	7/6/2025	AmericanExpress	589.31
55	325	500	6/6/2025 - Discover - $402.10	6/6/2025	Discover	402.1
56	326	501	1/10/2025 - Check - $313.25	1/10/2025	Check	313.25
56	326	502	12/9/2024 - Cash - $272.23	12/9/2024	Cash	272.23
56	327	503	6/15/2024 - Check - $297.46	6/15/2024	Check	297.46
56	327	504	6/8/2024 - Visa - $257.20	6/8/2024	Visa	257.2
56	328	505	7/2/2025 - Check - $376.41	7/2/2025	Check	376.41
56	328	506	6/29/2025 - Discover - $439.71	6/29/2025	Discover	439.71
56	329	507	6/28/2025 - MasterCard - $596.31	6/28/2025	MasterCard	596.31
56	329	508	1/23/2025 - Debit - $301.41	1/23/2025	Debit	301.41
56	330	509	7/3/2024 - MasterCard - $498.09	7/3/2024	MasterCard	498.09
57	331	510	7/6/2024 - AmericanExpress - $762.29	7/6/2024	AmericanExpress	762.29
57	331	511	3/23/2025 - Cash - $400.30	3/23/2025	Cash	400.3
57	332	512	9/9/2024 - Discover - $283.78	9/9/2024	Discover	283.78
57	332	513	5/4/2024 - Check - $580.00	5/4/2024	Check	580
57	333	514	2/27/2024 - Visa - $112.94	2/27/2024	Visa	112.94
57	333	515	7/19/2023 - MasterCard - $188.87	7/19/2023	MasterCard	188.87
58	334	516	9/18/2024 - AmericanExpress - $114.68	9/18/2024	AmericanExpress	114.68
58	335	517	4/29/2025 - Visa - $270.76	4/29/2025	Visa	270.76
58	335	518	6/9/2025 - AmericanExpress - $396.40	6/9/2025	AmericanExpress	396.4
58	336	519	12/23/2024 - Debit - $681.60	12/23/2024	Debit	681.6
59	337	520	9/14/2023 - Cash - $168.97	9/14/2023	Cash	168.97
59	338	521	10/31/2023 - Visa - $96.25	10/31/2023	Visa	96.25
59	338	522	5/30/2023 - Visa - $164.37	5/30/2023	Visa	164.37
59	339	523	4/2/2025 - Check - $188.07	4/2/2025	Check	188.07
59	339	524	8/15/2024 - Check - $770.42	8/15/2024	Check	770.42
60	340	525	4/22/2025 - Debit - $693.75	4/22/2025	Debit	693.75
60	340	526	9/30/2024 - AmericanExpress - $596.32	9/30/2024	AmericanExpress	596.32
60	341	527	1/3/2024 - Discover - $289.57	1/3/2024	Discover	289.57
60	342	528	12/4/2024 - Debit - $684.42	12/4/2024	Debit	684.42
60	342	529	4/22/2025 - Debit - $516.64	4/22/2025	Debit	516.64
60	343	530	10/22/2023 - Cash - $422.80	10/22/2023	Cash	422.8
60	344	531	6/20/2025 - AmericanExpress - $204.14	6/20/2025	AmericanExpress	204.14
60	345	532	12/15/2023 - Check - $506.17	12/15/2023	Check	506.17
60	345	533	9/2/2024 - Visa - $591.60	9/2/2024	Visa	591.6
60	346	534	5/10/2023 - Visa - $564.16	5/10/2023	Visa	564.16
60	347	535	1/8/2025 - Debit - $566.21	1/8/2025	Debit	566.21
60	347	536	2/6/2024 - Cash - $702.86	2/6/2024	Cash	702.86
60	348	537	1/5/2024 - MasterCard - $288.24	1/5/2024	MasterCard	288.24
60	348	538	6/29/2025 - Discover - $51.44	6/29/2025	Discover	51.44
61	349	539	5/11/2025 - Debit - $431.30	5/11/2025	Debit	431.3
61	349	540	5/24/2025 - Cash - $477.54	5/24/2025	Cash	477.54
61	350	541	11/30/2024 - Debit - $104.98	11/30/2024	Debit	104.98
61	351	542	11/9/2024 - Discover - $476.24	11/9/2024	Discover	476.24
61	352	543	3/25/2023 - Cash - $780.78	3/25/2023	Cash	780.78
61	353	544	3/18/2025 - Check - $233.57	3/18/2025	Check	233.57
61	354	545	4/8/2023 - Check - $419.27	4/8/2023	Check	419.27
61	355	546	5/9/2025 - Debit - $758.40	5/9/2025	Debit	758.4
61	356	547	5/31/2025 - Check - $677.69	5/31/2025	Check	677.69
61	356	548	2/3/2025 - Check - $564.81	2/3/2025	Check	564.81
62	357	549	1/8/2025 - Debit - $512.53	1/8/2025	Debit	512.53
62	357	550	5/13/2024 - Visa - $648.17	5/13/2024	Visa	648.17
62	358	551	9/26/2024 - Visa - $693.65	9/26/2024	Visa	693.65
62	359	552	12/14/2023 - MasterCard - $654.62	12/14/2023	MasterCard	654.62
62	359	553	8/19/2023 - Check - $252.09	8/19/2023	Check	252.09
62	360	554	3/23/2025 - Check - $788.26	3/23/2025	Check	788.26
62	361	555	12/2/2024 - Debit - $705.92	12/2/2024	Debit	705.92
62	361	556	6/19/2025 - Debit - $249.42	6/19/2025	Debit	249.42
62	362	557	7/27/2024 - AmericanExpress - $709.89	7/27/2024	AmericanExpress	709.89
62	362	558	3/15/2024 - AmericanExpress - $568.46	3/15/2024	AmericanExpress	568.46
62	363	559	10/25/2023 - Debit - $432.85	10/25/2023	Debit	432.85
62	364	560	11/16/2023 - Debit - $265.73	11/16/2023	Debit	265.73
63	365	561	4/6/2025 - Visa - $101.39	4/6/2025	Visa	101.39
63	365	562	4/27/2025 - Visa - $765.46	4/27/2025	Visa	765.46
63	366	563	5/16/2024 - Check - $457.06	5/16/2024	Check	457.06
63	366	564	5/29/2024 - Discover - $368.53	5/29/2024	Discover	368.53
63	367	565	6/17/2025 - Debit - $144.99	6/17/2025	Debit	144.99
63	367	566	6/9/2025 - Check - $792.61	6/9/2025	Check	792.61
63	368	567	5/21/2025 - Check - $453.33	5/21/2025	Check	453.33
63	368	568	3/30/2025 - Discover - $420.42	3/30/2025	Discover	420.42
63	369	569	4/27/2024 - MasterCard - $551.22	4/27/2024	MasterCard	551.22
63	370	570	3/13/2024 - Check - $783.12	3/13/2024	Check	783.12
63	370	571	3/25/2024 - Check - $159.27	3/25/2024	Check	159.27
64	371	572	6/9/2025 - Debit - $269.58	6/9/2025	Debit	269.58
64	372	573	9/4/2024 - Visa - $583.42	9/4/2024	Visa	583.42
64	372	574	3/28/2025 - Check - $378.68	3/28/2025	Check	378.68
64	373	575	11/30/2024 - Visa - $381.54	11/30/2024	Visa	381.54
64	373	576	11/27/2024 - Visa - $364.81	11/27/2024	Visa	364.81
64	374	577	11/6/2024 - Cash - $323.46	11/6/2024	Cash	323.46
64	375	578	6/28/2023 - Check - $310.94	6/28/2023	Check	310.94
64	376	579	5/27/2025 - Discover - $585.89	5/27/2025	Discover	585.89
64	376	580	5/9/2025 - Cash - $549.85	5/9/2025	Cash	549.85
64	377	581	10/3/2023 - AmericanExpress - $689.81	10/3/2023	AmericanExpress	689.81
64	378	582	6/17/2025 - Visa - $427.19	6/17/2025	Visa	427.19
64	378	583	5/26/2025 - Visa - $670.80	5/26/2025	Visa	670.8
64	379	584	9/14/2023 - Discover - $309.01	9/14/2023	Discover	309.01
65	380	585	6/5/2025 - Check - $249.21	6/5/2025	Check	249.21
65	381	586	12/20/2024 - Discover - $398.89	12/20/2024	Discover	398.89
65	382	587	5/21/2025 - Discover - $655.71	5/21/2025	Discover	655.71
66	383	588	7/8/2025 - Debit - $444.47	7/8/2025	Debit	444.47
67	384	589	12/14/2024 - Cash - $304.28	12/14/2024	Cash	304.28
67	385	590	3/1/2025 - AmericanExpress - $719.76	3/1/2025	AmericanExpress	719.76
67	385	591	3/27/2025 - MasterCard - $57.34	3/27/2025	MasterCard	57.34
67	386	592	5/24/2025 - Check - $100.30	5/24/2025	Check	100.3
67	387	593	9/27/2023 - Discover - $741.88	9/27/2023	Discover	741.88
68	388	594	7/8/2025 - MasterCard - $774.76	7/8/2025	MasterCard	774.76
68	388	595	7/10/2025 - MasterCard - $623.75	7/10/2025	MasterCard	623.75
68	389	596	12/21/2024 - MasterCard - $565.95	12/21/2024	MasterCard	565.95
68	389	597	9/12/2024 - Check - $612.87	9/12/2024	Check	612.87
68	390	598	6/5/2023 - Visa - $647.47	6/5/2023	Visa	647.47
68	391	599	9/10/2023 - MasterCard - $422.51	9/10/2023	MasterCard	422.51
68	391	600	1/21/2025 - Visa - $640.39	1/21/2025	Visa	640.39
68	392	601	4/26/2023 - Check - $359.15	4/26/2023	Check	359.15
69	393	602	9/17/2023 - Visa - $786.94	9/17/2023	Visa	786.94
69	394	603	6/1/2025 - AmericanExpress - $358.83	6/1/2025	AmericanExpress	358.83
69	395	604	12/22/2023 - MasterCard - $287.59	12/22/2023	MasterCard	287.59
69	396	605	6/26/2025 - Visa - $398.04	6/26/2025	Visa	398.04
69	396	606	6/24/2025 - Check - $302.41	6/24/2025	Check	302.41
70	397	607	5/2/2024 - Check - $490.01	5/2/2024	Check	490.01
70	398	608	5/16/2025 - Debit - $447.55	5/16/2025	Debit	447.55
70	399	609	6/12/2024 - Debit - $739.92	6/12/2024	Debit	739.92
71	400	610	7/6/2025 - Check - $763.15	7/6/2025	Check	763.15
71	401	611	9/21/2024 - AmericanExpress - $753.99	9/21/2024	AmericanExpress	753.99
71	402	612	10/7/2023 - Debit - $99.96	10/7/2023	Debit	99.96
71	402	613	12/16/2023 - Debit - $226.66	12/16/2023	Debit	226.66
72	403	614	10/19/2024 - Visa - $63.88	10/19/2024	Visa	63.88
72	404	615	11/26/2024 - MasterCard - $558.82	11/26/2024	MasterCard	558.82
72	404	616	4/4/2025 - MasterCard - $221.31	4/4/2025	MasterCard	221.31
72	405	617	4/6/2025 - MasterCard - $307.04	4/6/2025	MasterCard	307.04
72	406	618	3/20/2025 - Discover - $709.65	3/20/2025	Discover	709.65
72	406	619	9/25/2024 - AmericanExpress - $133.38	9/25/2024	AmericanExpress	133.38
72	407	620	2/6/2025 - AmericanExpress - $749.17	2/6/2025	AmericanExpress	749.17
72	407	621	10/17/2024 - Cash - $112.48	10/17/2024	Cash	112.48
72	408	622	5/11/2025 - MasterCard - $561.17	5/11/2025	MasterCard	561.17
72	408	623	12/15/2024 - Check - $602.21	12/15/2024	Check	602.21
73	409	624	1/9/2025 - Cash - $202.40	1/9/2025	Cash	202.4
73	410	625	5/15/2025 - AmericanExpress - $213.72	5/15/2025	AmericanExpress	213.72
73	411	626	3/23/2025 - Check - $535.00	3/23/2025	Check	535
73	412	627	9/13/2024 - Cash - $126.48	9/13/2024	Cash	126.48
73	413	628	6/17/2025 - Cash - $276.15	6/17/2025	Cash	276.15
73	413	629	3/25/2025 - Visa - $703.93	3/25/2025	Visa	703.93
74	414	630	5/3/2024 - AmericanExpress - $402.00	5/3/2024	AmericanExpress	402
74	415	631	8/6/2024 - Visa - $107.05	8/6/2024	Visa	107.05
74	415	632	6/14/2024 - Cash - $552.38	6/14/2024	Cash	552.38
74	416	633	7/8/2024 - Debit - $362.13	7/8/2024	Debit	362.13
74	417	634	5/8/2023 - MasterCard - $739.34	5/8/2023	MasterCard	739.34
74	418	635	11/28/2024 - Cash - $169.67	11/28/2024	Cash	169.67
74	418	636	4/12/2025 - MasterCard - $608.21	4/12/2025	MasterCard	608.21
74	419	637	5/30/2025 - Check - $79.79	5/30/2025	Check	79.79
74	419	638	5/11/2024 - Visa - $695.19	5/11/2024	Visa	695.19
74	420	639	11/19/2024 - AmericanExpress - $398.95	11/19/2024	AmericanExpress	398.95
74	421	640	2/11/2025 - Cash - $449.84	2/11/2025	Cash	449.84
74	422	641	3/18/2025 - MasterCard - $790.68	3/18/2025	MasterCard	790.68
74	422	642	5/2/2025 - Check - $484.82	5/2/2025	Check	484.82
74	423	643	5/7/2025 - Check - $630.27	5/7/2025	Check	630.27
74	423	644	5/3/2025 - Cash - $444.44	5/3/2025	Cash	444.44
75	424	645	2/26/2025 - AmericanExpress - $779.26	2/26/2025	AmericanExpress	779.26
75	424	646	1/7/2025 - Debit - $629.37	1/7/2025	Debit	629.37
75	425	647	5/24/2025 - AmericanExpress - $589.70	5/24/2025	AmericanExpress	589.7
75	426	648	3/21/2025 - Visa - $484.90	3/21/2025	Visa	484.9
75	426	649	3/6/2024 - Visa - $157.35	3/6/2024	Visa	157.35
75	427	650	9/4/2024 - Check - $488.04	9/4/2024	Check	488.04
75	427	651	6/23/2025 - Check - $68.54	6/23/2025	Check	68.54
75	428	652	11/30/2024 - MasterCard - $785.12	11/30/2024	MasterCard	785.12
75	428	653	4/6/2025 - Visa - $286.46	4/6/2025	Visa	286.46
75	429	654	12/31/2024 - MasterCard - $656.68	12/31/2024	MasterCard	656.68
75	429	655	11/11/2024 - AmericanExpress - $608.94	11/11/2024	AmericanExpress	608.94
75	430	656	8/26/2023 - MasterCard - $688.11	8/26/2023	MasterCard	688.11
75	431	657	6/25/2024 - Discover - $729.70	6/25/2024	Discover	729.7
75	431	658	1/27/2025 - Check - $330.99	1/27/2025	Check	330.99
75	432	659	7/10/2024 - MasterCard - $166.68	7/10/2024	MasterCard	166.68
75	432	660	5/25/2025 - Discover - $55.10	5/25/2025	Discover	55.1
75	433	661	2/9/2025 - MasterCard - $438.43	2/9/2025	MasterCard	438.43
75	433	662	6/18/2025 - Debit - $672.19	6/18/2025	Debit	672.19
76	434	663	9/17/2023 - Check - $713.39	9/17/2023	Check	713.39
76	435	664	5/27/2025 - Discover - $706.97	5/27/2025	Discover	706.97
76	436	665	2/2/2025 - Debit - $445.46	2/2/2025	Debit	445.46
76	437	666	7/8/2025 - MasterCard - $621.70	7/8/2025	MasterCard	621.7
76	437	667	7/11/2025 - AmericanExpress - $640.15	7/11/2025	AmericanExpress	640.15
76	438	668	6/11/2023 - Debit - $427.27	6/11/2023	Debit	427.27
76	438	669	7/2/2024 - Discover - $647.30	7/2/2024	Discover	647.3
76	439	670	6/28/2025 - MasterCard - $385.77	6/28/2025	MasterCard	385.77
76	439	671	10/29/2024 - Cash - $89.86	10/29/2024	Cash	89.86
76	440	672	12/11/2024 - Discover - $412.97	12/11/2024	Discover	412.97
76	440	673	9/20/2023 - AmericanExpress - $564.99	9/20/2023	AmericanExpress	564.99
76	441	674	4/7/2025 - Check - $288.28	4/7/2025	Check	288.28
76	441	675	1/21/2025 - Visa - $301.89	1/21/2025	Visa	301.89
77	442	676	8/8/2024 - Visa - $216.87	8/8/2024	Visa	216.87
77	442	677	2/23/2024 - Debit - $391.52	2/23/2024	Debit	391.52
77	443	678	4/17/2024 - AmericanExpress - $238.89	4/17/2024	AmericanExpress	238.89
77	444	679	11/4/2023 - Debit - $484.78	11/4/2023	Debit	484.78
77	444	680	2/10/2024 - AmericanExpress - $496.50	2/10/2024	AmericanExpress	496.5
77	445	681	7/4/2025 - MasterCard - $664.44	7/4/2025	MasterCard	664.44
77	445	682	10/13/2022 - Check - $348.62	10/13/2022	Check	348.62
77	446	683	8/25/2024 - Discover - $738.93	8/25/2024	Discover	738.93
77	447	684	6/24/2025 - Cash - $440.68	6/24/2025	Cash	440.68
77	448	685	1/3/2025 - MasterCard - $134.94	1/3/2025	MasterCard	134.94
