CustomerID	WorkOrderID	VehicleID	OrderDate	OrderServiceType	OrderIssueDesc	OrderParts	OrderPartsCost	OrderPartsMarkup	OrderHoursSpent	OrderShopRate	OrderPartsEstimate	OrderHoursEstimate	OrderWhichVehicle	OrderResolution	OrderDiscounts	MilesOnVehicle
39	130	60	9/13/2023	Tires	Generic Tires entry.	Generic Tires entry.	295.13	43.28%	1.4	120	324.64	1.9	Christine's Truck	Tires service completed successfully.	29.3	72395
39	131	60	12/29/2023	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	186.41	48.11%	1.5	120	205.05	2	Christine's Truck	Seasonal Prep service completed successfully.	15.8	73989
40	132	61	1/19/2025	Oil/Fluid	Coolant levels dropping faster than expected.	5W-30 synthetic oil and OEM filter kit	156.84	44.28%	1.3	120	172.52	1.8	Sean's Truck	Oil/Fluid service completed successfully.	24.49	56154
40	133	61	12/1/2024	Roadside Assistance	Generic Roadside Assistance entry.	Generic Roadside Assistance entry.	164.4	32.75%	3.2	120	180.84	3.7	Sean's Truck	Roadside Assistance service completed successfully.	16.96	56780
40	134	61	11/5/2023	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	437.42	45.00%	4.9	120	481.16	5.4	Sean's Truck	Maintenance service completed successfully.	8.07	59072
40	135	62	12/2/2023	Oil/Fluid	Transmission fluid shows signs of contamination.	5W-30 synthetic oil and OEM filter kit	285.99	46.04%	3.7	120	314.59	4.2	Sean's Car	Oil/Fluid service completed successfully.	10.28	18088
41	136	63	1/18/2024	Brakes	Brake pedal feels soft; stopping distance increased.	Ceramic brake pad kit and caliper brackets	117.54	41.36%	3	120	129.29	3.5	Pamela's Van	Brakes service completed successfully.	23.93	35431
41	137	63	3/12/2025	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	208.45	34.53%	4.5	120	229.3	5	Pamela's Van	Miscellaneous/Other service completed successfully.	14.55	38179
41	138	64	2/26/2025	Safety	Customer concerned about recall on ABS system.	Brake sensor harness and warning light tool	253.74	59.28%	1.6	120	279.11	2.1	Pamela's Truck	Safety service completed successfully.	4.68	19845
41	139	64	2/17/2024	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	466.36	31.60%	3.2	120	513	3.7	Pamela's Truck	Maintenance service completed successfully.	24.95	21122
41	140	64	11/7/2023	Repair	Rear window motor not functioning properly.	Window motor assembly and wiring kit	139.54	50.29%	2.3	120	153.49	2.8	Pamela's Truck	Repair service completed successfully.	3.24	23046
42	141	65	4/30/2024	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	244.61	38.24%	4.1	120	269.07	4.6	Lynn's Truck	Miscellaneous/Other service completed successfully.	11.13	76244
42	142	65	4/25/2025	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	161.21	28.40%	4	120	177.33	4.5	Lynn's Truck	Interior/Upholstery service completed successfully.	16.33	78745
42	143	65	9/18/2024	Roadside Assistance	Generic Roadside Assistance entry.	Generic Roadside Assistance entry.	70.01	59.99%	3.5	120	77.01	4	Lynn's Truck	Roadside Assistance service completed successfully.	13.71	79570
43	144	66	5/30/2025	Safety	Seatbelt buckle occasionally fails to lock.	OEM safety inspection kit	273.15	30.71%	3	120	300.46	3.5	Heather's Truck	Safety service completed successfully.	10.73	30739
44	145	67	4/30/2024	Diagnostics	Engine occasionally misfires; diagnostic evaluation requested.	Full diagnostic scan and wiring harness testing	408.72	26.32%	2.3	120	449.59	2.8	Jason's Car	Diagnostics service completed successfully.	11.99	11975
44	146	67	6/9/2024	Fleet Services	Corporate van requires oil change and tire rotation.	Fleet fluid replacement and standard brake pads	282.87	53.82%	2.1	120	311.16	2.6	Jason's Car	Fleet Services service completed successfully.	29.54	14428
44	147	68	1/9/2024	Tires	Generic Tires entry.	Generic Tires entry.	130.02	51.29%	4.8	120	143.02	5.3	Jason's Truck	Tires service completed successfully.	12.02	36269
44	148	68	9/20/2024	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	224.65	53.32%	3.4	120	247.12	3.9	Jason's Truck	Interior/Upholstery service completed successfully.	25.56	38631
45	149	69	3/6/2025	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	172.17	47.21%	1.3	120	189.39	1.8	Aaron's Truck	Interior/Upholstery service completed successfully.	9.45	58549
46	150	70	11/26/2024	Repair	Water leak under driver’s seat after rainstorm.	Replacement exhaust pipe and hangers	243.85	53.40%	4.9	120	268.24	5.4	Alec's Car	Repair service completed successfully.	15.54	16912
46	151	70	10/10/2023	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	195.28	55.59%	1.9	120	214.81	2.4	Alec's Car	Glass/Windshield service completed successfully.	7.56	19669
46	152	70	6/29/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	276.1	55.59%	4.5	120	303.71	5	Alec's Car	Pre-Purchase Inspection service completed successfully.	0.46	21660
47	153	71	8/26/2023	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	62.38	36.23%	2.4	120	68.62	2.9	Shaun's Car	Exhaust/Emissions service completed successfully.	26.19	50640
47	154	71	11/11/2023	Brakes	Customer reports squealing noise when braking.	Brand XYZ brake pads and OEM rotors	119.48	54.40%	2.2	120	131.43	2.7	Shaun's Car	Brakes service completed successfully.	29.17	53149
47	155	71	3/11/2025	Brakes	Grinding sound noticed when slowing down from high speeds.	Ceramic brake pad kit and caliper brackets	184.41	27.69%	3.3	120	202.85	3.8	Shaun's Car	Brakes service completed successfully.	9.73	56057
48	156	72	7/11/2024	Suspension/Steering	Steering wheel vibrates at highway speeds.	Shock absorber kit and alignment tools	410.3	38.26%	1.9	120	451.33	2.4	Russell's Van	Suspension/Steering service completed successfully.	25.9	39453
48	157	72	5/24/2024	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	50.89	26.47%	4.9	120	55.98	5.4	Russell's Van	Exhaust/Emissions service completed successfully.	21.27	40845
49	158	73	5/5/2024	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	140.76	40.63%	2.5	120	154.84	3	Anita's Car	Body/Paint service completed successfully.	23.16	25940
49	159	73	8/17/2024	Safety	Customer concerned about recall on ABS system.	Brake sensor harness and warning light tool	463.29	27.65%	2.5	120	509.62	3	Anita's Car	Safety service completed successfully.	11.3	28891
49	160	74	9/24/2024	Tires	Generic Tires entry.	Generic Tires entry.	76.98	33.94%	4.9	120	84.68	5.4	Anita's Truck	Tires service completed successfully.	9.76	16314
50	161	75	11/6/2023	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	71.76	26.52%	1.8	120	78.94	2.3	Emma's Van	Exhaust/Emissions service completed successfully.	21.51	40001
50	162	75	3/1/2025	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	119.21	54.16%	3.4	120	131.13	3.9	Emma's Van	Pre-Purchase Inspection service completed successfully.	29.7	41564
50	163	75	12/2/2024	Fleet Services	Fleet unit overdue for DOT compliance check.	Fleet fluid replacement and standard brake pads	437.38	42.05%	1.6	120	481.12	2.1	Emma's Van	Fleet Services service completed successfully.	6.86	44247
51	164	76	4/3/2024	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	348.82	49.62%	3.2	120	383.7	3.7	Audrey's Van	Seasonal Prep service completed successfully.	13.69	13489
51	165	76	11/13/2024	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	366	53.65%	3	120	402.6	3.5	Audrey's Van	Exhaust/Emissions service completed successfully.	25.73	14556
51	166	76	12/10/2023	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	158.17	32.24%	4.4	120	173.99	4.9	Audrey's Van	Seasonal Prep service completed successfully.	13.09	15306
51	167	77	6/22/2025	Oil/Fluid	Coolant levels dropping faster than expected.	Transmission flush kit and gasket set	203.54	52.40%	3.9	120	223.89	4.4	Audrey's Truck	Oil/Fluid service completed successfully.	6.37	63468
51	168	77	3/11/2024	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	102.83	42.83%	1.8	120	113.11	2.3	Audrey's Truck	Performance Upgrades service completed successfully.	3.87	64070
51	169	77	7/4/2024	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	346.11	29.48%	1.1	120	380.72	1.6	Audrey's Truck	Maintenance service completed successfully.	29.6	65663
52	170	78	9/6/2023	Fleet Services	Fleet unit overdue for DOT compliance check.	"Oil, filter, rotation pack and maintenance checklist"	160	50.82%	2.3	120	176	2.8	Scott's Car	Fleet Services service completed successfully.	4.88	14228
52	171	79	10/18/2023	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	298.47	39.94%	2.5	120	328.32	3	Scott's Car	Exhaust/Emissions service completed successfully.	24.15	50621
52	172	79	5/8/2024	Brakes	Grinding sound noticed when slowing down from high speeds.	Ceramic brake pad kit and caliper brackets	140.49	42.78%	3.2	120	154.54	3.7	Scott's Car	Brakes service completed successfully.	5.86	52703
52	173	79	9/7/2024	Suspension/Steering	Clunking noise from front end over bumps.	Tie rod ends and sway bar link replacements	413.35	55.52%	3	120	454.69	3.5	Scott's Car	Suspension/Steering service completed successfully.	29.39	55160
53	174	80	10/4/2024	Battery/Electrical	Interior lights flicker when driving over rough roads.	Starter relay and alternator belt	232.97	41.13%	3.4	120	256.27	3.9	Andrew's Van	Battery/Electrical service completed successfully.	0.8	70163
54	175	81	11/19/2023	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	482.06	35.93%	3.1	120	530.27	3.6	William's Car	Miscellaneous/Other service completed successfully.	11.96	29486
54	176	82	9/17/2023	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	427.88	54.42%	2.1	120	470.67	2.6	William's Car	Exhaust/Emissions service completed successfully.	15.62	50352
54	177	82	1/3/2024	Diagnostics	Engine occasionally misfires; diagnostic evaluation requested.	Full diagnostic scan and wiring harness testing	357.88	35.09%	2.6	120	393.67	3.1	William's Car	Diagnostics service completed successfully.	20.45	51872
54	178	82	3/10/2024	Suspension/Steering	Clunking noise from front end over bumps.	Shock absorber kit and alignment tools	439.06	50.73%	2.7	120	482.97	3.2	William's Car	Suspension/Steering service completed successfully.	15.76	52851
55	179	83	10/30/2024	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	172.71	56.90%	1.1	120	189.98	1.6	Stephen's Van	Seasonal Prep service completed successfully.	4.86	20949
55	180	84	4/19/2024	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	264.06	55.14%	2.6	120	290.47	3.1	Stephen's Van	Custom/Accessory Install service completed successfully.	19.3	53930
55	181	84	8/8/2023	Fleet Services	Corporate van requires oil change and tire rotation.	DOT compliance kit and inspection log	421.35	32.94%	1.1	120	463.49	1.6	Stephen's Van	Fleet Services service completed successfully.	20.98	55662
56	182	85	8/24/2023	Diagnostics	Customer noticed sluggish acceleration and increased fuel usage.	OBD-II scanner and engine compression test kit	364.05	25.69%	3.7	120	400.46	4.2	Lee's Van	Diagnostics service completed successfully.	2.19	48284
56	183	85	12/28/2023	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	112.57	35.12%	1.5	120	123.83	2	Lee's Van	Maintenance service completed successfully.	2.91	50506
57	184	86	3/14/2024	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	54.17	58.55%	2.3	120	59.59	2.8	Shaun's Truck	Body/Paint service completed successfully.	2.17	44302
57	185	86	5/8/2024	Fleet Services	Corporate van requires oil change and tire rotation.	DOT compliance kit and inspection log	156.39	39.19%	4.6	120	172.03	5.1	Shaun's Truck	Fleet Services service completed successfully.	26.39	46806
57	186	86	5/5/2024	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	349.52	56.57%	1.3	120	384.47	1.8	Shaun's Truck	Maintenance service completed successfully.	27.68	48183
58	187	87	10/23/2024	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	209.67	41.32%	4.2	120	230.64	4.7	Kevin's Van	Exhaust/Emissions service completed successfully.	20.86	67538
58	188	87	11/1/2023	Diagnostics	Customer noticed sluggish acceleration and increased fuel usage.	Sensor probe set and voltage diagnostics tools	57.77	35.69%	2.2	120	63.55	2.7	Kevin's Van	Diagnostics service completed successfully.	18.56	69859
58	189	87	11/28/2024	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	489.73	55.74%	2.1	120	538.7	2.6	Kevin's Van	Miscellaneous/Other service completed successfully.	22.29	72536
59	190	88	7/20/2024	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	256.31	41.17%	2	120	281.94	2.5	Brent's Van	Body/Paint service completed successfully.	11.39	20137
59	191	88	1/10/2025	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	301.41	31.65%	3.9	120	331.55	4.4	Brent's Van	Exhaust/Emissions service completed successfully.	2.99	21519
59	192	89	8/13/2024	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	337.63	33.82%	3.4	120	371.39	3.9	Brent's Truck	Seasonal Prep service completed successfully.	9.63	67064
60	193	90	12/14/2023	Battery/Electrical	Electrical system reset on its own while parked.	Starter relay and alternator belt	387.82	26.29%	1.1	120	426.6	1.6	Omar's Van	Battery/Electrical service completed successfully.	16.23	30797
60	194	91	7/15/2023	Suspension/Steering	Vehicle leans to one side when turning.	Tie rod ends and sway bar link replacements	262.17	57.06%	1.6	120	288.39	2.1	Omar's Van	Suspension/Steering service completed successfully.	14.54	62835
60	195	91	2/14/2024	Diagnostics	Engine occasionally misfires; diagnostic evaluation requested.	OBD-II scanner and engine compression test kit	308.04	39.10%	3.4	120	338.84	3.9	Omar's Van	Diagnostics service completed successfully.	21.58	64548
61	196	92	2/25/2024	Safety	Seatbelt buckle occasionally fails to lock.	Brake sensor harness and warning light tool	149.82	25.08%	3.9	120	164.8	4.4	Cindy's Car	Safety service completed successfully.	24.65	25784
61	197	93	4/18/2025	Diagnostics	Engine occasionally misfires; diagnostic evaluation requested.	Sensor probe set and voltage diagnostics tools	78.71	38.65%	3.1	120	86.58	3.6	Cindy's Truck	Diagnostics service completed successfully.	1.41	27934
62	198	94	7/1/2025	Suspension/Steering	Vehicle leans to one side when turning.	Tie rod ends and sway bar link replacements	309.96	39.50%	2.2	120	340.96	2.7	Christopher's Truck	Suspension/Steering service completed successfully.	6.42	51070
62	199	94	3/25/2025	Fleet Services	Quarterly fleet maintenance scheduled for company vehicle.	DOT compliance kit and inspection log	162.9	57.29%	1.2	120	179.19	1.7	Christopher's Truck	Fleet Services service completed successfully.	27.49	53810
62	200	95	1/8/2025	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	98.29	53.51%	2.4	120	108.12	2.9	Christopher's Truck	Seasonal Prep service completed successfully.	4.26	17463
62	201	95	11/27/2024	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	103.93	29.87%	2.1	120	114.32	2.6	Christopher's Truck	Interior/Upholstery service completed successfully.	10.26	18757
63	202	96	5/2/2025	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	278.7	54.53%	4.5	120	306.57	5	Sarah's Car	Body/Paint service completed successfully.	12.2	69875
63	203	97	5/2/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	404.3	42.35%	4.5	120	444.73	5	Sarah's Van	Pre-Purchase Inspection service completed successfully.	6.07	14026
63	204	97	3/23/2024	Suspension/Steering	Steering wheel vibrates at highway speeds.	Shock absorber kit and alignment tools	454.25	34.90%	3.7	120	499.68	4.2	Sarah's Van	Suspension/Steering service completed successfully.	22.21	16210
64	205	98	3/21/2025	Oil/Fluid	Transmission fluid shows signs of contamination.	5W-30 synthetic oil and OEM filter kit	466.99	29.13%	2	120	513.69	2.5	Rhonda's Van	Oil/Fluid service completed successfully.	0.36	70474
64	206	98	1/19/2025	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	142.94	30.33%	1	120	157.23	1.5	Rhonda's Van	Exhaust/Emissions service completed successfully.	11.98	72543
65	207	99	6/5/2024	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	463.66	32.22%	3.3	120	510.03	3.8	Denise's Van	Performance Upgrades service completed successfully.	26.8	31956
65	208	99	6/24/2025	Fleet Services	Corporate van requires oil change and tire rotation.	DOT compliance kit and inspection log	292.89	25.31%	5	120	322.18	5.5	Denise's Van	Fleet Services service completed successfully.	0.53	32603
65	209	100	11/22/2023	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	391.99	44.35%	3.5	120	431.19	4	Denise's Car	Custom/Accessory Install service completed successfully.	14.57	61926
